x,y,feature,timestamp
48,23,1,33460497
53,18,2,34857508
51,20,1,34857953
50,20,5,34869976
52,19,1,34872721
52,18,5,34875015
51,20,12,34888576
51,19,15,34889186
52,19,12,34890381
49,20,2,34899595
50,19,2,34901061
50,19,1,34901353
47,24,14,34906169
51,18,15,34922690
46,23,9,34994208
49,21,8,34998485
52,18,8,34998490
52,21,2,35056168
52,18,6,35057228
53,17,5,35057997
50,19,6,35079682
52,17,5,35079687
52,17,6,35080186
51,19,12,35094107
60,25,6,35123223
51,20,1,35124537
52,18,8,35150541
51,18,11,35152236
52,19,11,35166339
52,20,8,35168673
51,21,8,35173413
49,22,11,35176108
50,22,8,35178000
50,21,11,35180189
51,21,2,35209998
53,19,2,35210014
52,19,2,35218964
49,21,6,35234118
48,22,15,35240632
62,46,7,35240646
47,23,15,35240685
51,19,15,35243113
51,21,2,35243849
50,22,1,35243851
53,18,12,35245592
52,20,2,35248495
52,18,5,35250634
54,16,5,35250649
50,20,12,35263055
52,18,12,35263173
52,20,12,35272055
53,18,15,35276914
48,22,1,35277035
50,19,12,35280321
52,17,12,35280370
50,20,15,35292649
52,18,15,35294666
52,19,12,35296507
47,22,12,35298876
47,21,15,35298938
51,17,12,35303153
49,18,15,35305069
48,19,5,35309673
52,17,15,35331223
50,17,12,35341056
49,18,12,35341793
51,16,15,35430289
49,15,15,35436379
49,15,12,35498104
13,16,5,35655825
21,18,3,35687176
21,20,0,35712548
20,20,11,35716179
20,19,5,35718377
49,41,8,35719178
43,37,13,35746819
18,22,3,35750181
17,23,14,35765917
54,19,5,35894488
42,17,5,35934221
53,16,2,35950681
51,16,12,35999190
62,26,10,36030634
19,36,0,36122959
22,37,3,36123411
18,36,0,36124371
20,37,0,36125023
37,16,13,36152530
21,41,0,36186980
61,19,6,36257110
60,20,6,36259722
62,19,5,36263479
60,21,6,36266258
62,19,6,36266283
61,19,11,36268209
60,20,14,36269433
61,20,8,36270132
61,20,5,36270400
62,20,6,36274602
46,14,11,36276248
61,20,11,36278006
61,20,14,36280910
61,22,5,36306413
60,25,6,36368106
62,25,13,36437573
61,21,2,36494986
2,61,1,36528988
2,54,10,36544658
2,53,9,36545529
4,54,2,36551709
7,54,9,36552816
2,53,15,36553396
3,53,10,36553640
3,53,6,36553656
5,53,10,36553667
3,53,2,36553669
5,52,9,36554630
7,55,3,36555250
3,51,10,36556240
4,52,5,36556454
4,52,1,36556543
7,54,1,36558415
2,50,9,36559995
3,50,6,36560152
4,51,7,36560269
4,46,9,36586024
2,48,2,36589989
3,45,9,36592221
7,47,4,36593793
8,41,10,36964330
10,43,10,36967293
14,46,3,37000977
16,36,7,37045651
19,57,8,37056144
15,59,13,37058456
19,54,0,37061455
20,57,2,37062581
18,60,11,37062842
24,54,5,37093792
4,25,9,37188183
2,30,2,37215541
23,31,2,37311142
21,33,2,37312863
3,28,11,37366630
6,25,11,37366650
3,30,8,37372646
2,31,8,37373017
6,27,8,37373027
7,30,12,37385500
3,35,1,37390531
5,31,6,37391252
5,31,8,37391487
2,37,1,37395033
4,35,1,37395037
4,32,11,37396313
4,34,1,37397766
8,28,11,37397803
3,35,11,37398354
3,33,11,37398867
7,29,11,37398884
3,34,3,37399352
9,27,11,37399844
5,33,1,37403167
9,29,8,37404517
8,29,11,37404982
10,27,11,37404990
4,34,2,37405944
10,28,8,37405965
3,33,3,37406298
11,29,6,37416151
12,28,6,37417566
7,36,2,37428571
8,35,9,37432696
11,30,11,37434679
10,31,11,37434903
8,36,11,37437591
14,28,2,37437652
14,30,10,37459593
1,32,9,37460750
15,29,11,37462318
17,27,11,37462324
15,30,11,37468629
4,53,2,37490828
16,36,2,37491872
16,36,1,37491887
3,54,2,37497298
3,42,10,37498357
4,51,8,37499255
11,56,13,37512822
10,55,13,37514162
11,58,0,37516530
42,36,10,37524896
11,56,5,37526330
16,33,2,37559974
19,32,12,37741926
21,30,8,37836110
20,31,8,37836463
20,30,11,37837008
20,31,11,37934444
17,37,6,37957474
29,31,13,37960352
17,37,14,37965168
19,32,15,37967873
19,33,12,37968251
18,32,15,37982633
18,33,12,37986277
14,39,13,37989132
14,39,5,37989141
19,32,12,37990901
14,38,5,37991283
16,35,12,37991731
16,34,15,37992218
19,31,15,37992820
40,34,14,37994458
16,51,14,37994836
15,37,12,37997867
16,49,13,37998180
14,47,13,37998181
15,33,2,38007745
16,33,12,38014747
15,33,15,38017634
11,39,14,38020222
11,39,6,38020227
13,35,15,38021554
14,35,12,38021640
23,34,2,38021682
13,37,12,38022544
12,37,15,38025698
15,32,15,38026012
24,37,14,38026229
24,33,5,38026332
11,48,13,38027029
13,36,12,38027345
12,37,5,38027783
12,38,6,38028631
13,34,15,38028867
12,40,6,38029950
12,49,4,38030179
12,52,14,38030500
12,38,12,38030825
12,50,13,38030938
11,40,5,38031243
12,39,12,38031585
13,33,15,38041166
13,34,12,38041532
15,32,12,38042032
15,31,15,38044289
11,36,12,38048250
22,33,5,38050199
10,38,12,38050304
10,36,5,38050360
16,30,15,38050653
12,34,12,38050658
12,33,15,38051092
10,36,15,38052603
14,32,12,38053271
