x,y,feature,timestamp
56,9,6,8774964
55,10,5,8811654
30,29,5,8843173
60,7,5,8872783
28,14,5,8899273
53,14,6,8962302
50,17,5,9027318
35,34,1,9055378
60,11,6,9077132
60,11,5,9088994
59,13,6,9089009
28,17,3,9091078
57,14,6,9116538
56,15,5,9119189
60,12,5,9120468
61,12,5,9143968
60,13,6,9151684
61,13,5,9175400
53,19,6,9185903
58,15,6,9187225
58,16,1,9216570
60,16,6,9304194
19,44,2,9309237
57,18,6,9341031
33,19,2,9453255
57,18,2,9498899
59,16,1,9526689
34,18,2,9544633
43,11,1,9556158
37,17,0,9620824
53,34,2,9716584
39,14,1,9835205
40,12,6,9896799
39,13,1,9897404
37,34,2,9899078
41,15,3,9936890
42,14,1,10062319
39,8,2,10154026
52,3,2,10265443
53,2,2,10279637
53,2,1,10279702
22,61,6,10391018
23,59,6,10396966
21,61,2,10397789
22,60,5,10400840
21,60,2,10405634
20,60,2,10418258
21,59,1,10419761
20,60,1,10420316
19,61,1,10424643
24,54,5,10431650
20,57,5,10449418
17,60,2,10453042
19,57,5,10462146
18,58,1,10462156
17,60,1,10462922
17,59,2,10467591
19,55,1,10485409
18,56,1,10488964
46,48,6,10582264
45,46,6,10588232
49,50,5,10589369
47,49,6,10590701
48,49,5,10593092
44,46,2,10593770
49,50,0,10593917
40,39,2,10612564
40,39,7,10612760
21,45,5,10618052
48,44,6,10620878
42,39,2,10621099
35,37,7,10623232
30,35,6,10634127
31,35,4,10645021
18,54,2,10649335
34,34,4,10651426
21,52,5,10655246
40,32,2,10677608
19,45,2,10682064
20,44,1,10685089
23,38,1,10685752
55,1,4,10685963
33,35,1,10697503
24,54,2,10700382
43,6,7,10706088
53,2,4,10709474
29,33,5,10740668
28,34,5,10745763
26,35,6,10768924
25,36,6,10771918
49,30,7,10775424
29,30,1,10792806
30,29,1,10792838
28,31,1,10800128
31,28,2,10811323
33,26,2,10811633
49,54,2,10834715
48,53,1,10839140
55,45,5,10843603
47,52,4,10866286
51,36,2,10866534
44,26,3,10897134
48,41,6,10901772
47,28,5,10903747
53,2,3,10932146
53,2,0,10932877
43,7,3,10935860
54,3,0,10964359
44,8,0,10964372
56,3,0,10966895
44,9,3,10967597
46,12,0,10968775
24,28,6,11086081
58,7,6,11304910
23,39,6,11364665
46,11,1,11369469
47,10,6,11373935
28,29,6,11497403
28,29,5,11499082
45,11,3,11589028
43,29,3,11622167
26,30,5,11671087
25,32,5,11675723
24,33,5,11680209
49,39,2,11687241
57,5,5,11934328
22,34,5,11962694
46,11,1,11968848
49,46,5,12052030
49,44,1,12054326
46,30,7,12056132
46,48,6,12057364
22,37,1,12061457
22,40,3,12304091
47,11,3,12338830
26,29,6,12430293
24,32,6,12434803
25,30,6,12435134
24,31,2,12437475
22,37,2,12444907
25,29,1,12446963
44,44,2,12448207
23,41,4,12450018
22,36,7,12451419
25,37,2,12452501
47,36,0,12453007
40,26,4,12453353
21,35,6,12455044
43,27,4,12455048
41,26,4,12455195
36,25,1,12455973
22,33,7,12456130
37,25,4,12456912
22,34,4,12457151
47,36,3,12457188
46,44,3,12457754
20,38,7,12457818
27,26,5,12457889
21,36,4,12457895
41,25,7,12458370
47,42,0,12458510
48,39,3,12458671
47,42,3,12458799
21,33,7,12458957
48,37,3,12459010
24,29,7,12459069
21,35,4,12459091
20,37,7,12459262
39,25,4,12459495
47,46,0,12459532
20,41,6,12459659
19,34,2,12459717
49,40,0,12459786
34,24,1,12459884
47,45,0,12460136
25,29,4,12460164
48,43,0,12460424
20,45,7,12460475
33,24,1,12460687
49,38,3,12460785
21,45,6,12460957
38,24,7,12461022
19,33,5,12461110
24,30,4,12461198
19,37,5,12461340
49,40,3,12461344
19,37,7,12461374
49,38,2,12461449
21,34,4,12461558
20,35,4,12461633
20,34,4,12461669
20,47,4,12462286
34,23,2,12462328
49,44,1,12462367
50,42,0,12462662
50,35,0,12462770
32,24,2,12462774
33,23,1,12462776
27,26,7,12462847
40,24,7,12462910
49,45,2,12462932
49,32,3,12462973
34,24,2,12463001
21,47,6,12463198
50,33,0,12463258
20,46,6,12463294
24,51,6,12463319
38,24,4,12463458
29,24,1,12463510
19,33,6,12463560
19,36,4,12463621
19,34,7,12463743
48,51,2,12463766
41,26,2,12463823
50,41,0,12464040
50,41,3,12464042
50,44,2,12464047
51,42,0,12464080
23,52,6,12464092
34,24,4,12464136
38,24,1,12464141
19,46,4,12464146
48,48,0,12464256
49,50,1,12464258
18,38,5,12464562
18,45,4,12464795
19,33,7,12464874
25,27,7,12464880
20,32,7,12464889
31,23,2,12464948
17,38,7,12464963
33,24,4,12465003
26,24,5,12465086
34,23,7,12465107
34,22,1,12465167
48,50,0,12465193
18,36,7,12465228
18,47,1,12465265
39,24,1,12465274
51,36,0,12465393
19,48,6,12465408
17,35,6,12465411
19,34,4,12465511
30,23,1,12465558
17,35,5,12465562
18,38,4,12465564
49,49,3,12465699
35,23,2,12465703
51,43,0,12465736
29,25,4,12465954
18,35,7,12466145
48,50,3,12466147
31,22,1,12466204
17,44,4,12466226
17,48,2,12466271
27,26,4,12466364
33,23,7,12466552
32,22,2,12466555
42,46,2,12466682
24,25,6,12466684
38,24,2,12466693
39,23,1,12466695
16,40,6,12466733
21,30,7,12466801
17,45,6,12466908
21,27,6,12467138
52,43,3,12467168
52,38,3,12467404
22,29,4,12467425
16,43,7,12467454
16,36,5,12467589
17,42,5,12467822
32,23,7,12467915
53,44,0,12467929
16,43,6,12468048
16,44,7,12468109
16,48,2,12468276
17,45,5,12468550
51,51,3,12475871
16,36,2,12476844
17,33,2,12476982
17,50,2,12477025
18,31,2,12477475
21,52,0,12477909
51,49,5,12478512
52,42,6,12479243
52,40,5,12479314
50,42,1,12479571
45,45,6,12480063
16,41,1,12481110
53,39,0,12481265
52,43,5,12481294
51,43,6,12481297
51,42,7,12481550
51,32,4,12481627
49,51,7,12481721
52,34,4,12481760
19,48,2,12481872
50,44,1,12481889
51,44,5,12481898
52,41,5,12481930
18,45,2,12482166
47,52,7,12482272
19,46,1,12482280
52,37,5,12482503
51,33,7,12482603
18,46,1,12482715
51,34,0,12482936
50,31,4,12482993
51,36,7,12483097
46,51,4,12483239
47,51,7,12483248
49,47,4,12483516
50,32,6,12483600
51,33,4,12483618
24,53,1,12483635
24,52,1,12483641
17,35,2,12483708
23,51,7,12483819
48,46,7,12483973
45,47,7,12484015
49,38,1,12484218
24,42,7,12484273
46,35,0,12484332
22,43,6,12484453
48,46,4,12484568
46,45,7,12484575
45,34,6,12484766
21,43,2,12484846
45,44,6,12485664
48,41,4,12485667
22,38,5,12485684
46,34,3,12485910
51,36,4,12486431
50,33,6,12486626
22,36,4,12486823
48,39,4,12486858
48,32,7,12487270
47,40,7,12487693
44,41,1,12487815
23,41,7,12488363
46,35,3,12488711
22,30,4,12489411
45,45,5,12489412
61,5,2,12491428
42,42,7,12491458
24,50,1,12491464
47,30,7,12491534
49,31,5,12492015
49,35,4,12492018
47,33,7,12492020
48,31,4,12492598
40,35,5,12493080
31,37,4,12493399
18,40,2,12493613
46,30,1,12494493
46,29,4,12494606
29,40,7,12495366
23,26,2,12495378
60,6,1,12495536
42,41,6,12495559
31,31,3,12496109
44,28,6,12496674
44,33,4,12497044
32,32,3,12497879
37,31,3,12498706
44,27,4,12498935
19,36,1,12499256
21,34,1,12499259
44,27,7,12499882
26,33,4,12499960
40,32,1,12510540
24,28,3,12524449
37,26,3,12528658
30,24,6,12528769
32,27,5,12864202
48,12,3,12937599
23,28,6,13060999
22,27,6,13079160
17,28,4,13213529
17,28,7,13218504
6,26,5,13336560
27,31,5,13716363
46,34,3,13743910
28,32,5,13748727
23,33,6,13795846
39,36,6,13807626
39,37,6,13830881
43,38,1,13841944
46,39,4,13842516
48,39,0,13843798
28,37,6,13863375
52,22,6,13872443
21,38,1,13903177
23,37,5,13903929
49,43,0,13935375
24,40,1,13955931
43,45,3,13983279
53,21,3,13991797
4,48,6,14019276
19,32,1,14119206
55,55,3,14124646
52,52,0,14141900
31,21,0,14182116
23,35,1,14278080
61,21,3,14305641
61,24,6,14766561
33,31,6,14807136
32,21,2,14810924
59,20,6,14811899
60,23,5,14835227
31,21,5,14835405
30,22,6,14836006
32,20,5,14837102
20,32,2,14839728
18,32,6,14934956
53,20,5,15054661
52,21,0,15211508
50,21,2,15217493
59,15,6,15341953
47,20,1,15527298
46,18,1,15649374
45,16,6,15717866
46,15,5,15738048
17,62,2,15757941
15,62,1,15759245
16,61,1,15762362
18,61,1,15763611
17,61,1,15763857
16,61,2,15764251
20,61,2,15765443
17,60,2,15765788
17,60,1,15765842
18,60,2,15766535
19,60,2,15767703
21,60,2,15768104
14,61,6,15768785
20,60,7,15769011
20,59,2,15769916
19,59,2,15770613
22,59,1,15771221
13,61,5,15771393
13,61,6,15771821
18,59,2,15771867
20,60,4,15772198
17,60,7,15773682
15,60,2,15774140
20,59,7,15774679
18,58,1,15774683
21,58,2,15775566
21,59,2,15775748
19,59,7,15776171
12,61,6,15776228
16,59,1,15777044
12,61,5,15777107
20,59,4,15777339
21,58,7,15778986
21,58,1,15779024
19,57,1,15779067
22,58,1,15779630
14,61,7,15779634
15,61,4,15779952
19,59,4,15780204
14,59,6,15780553
17,59,7,15780558
18,57,2,15781253
12,59,6,15789605
13,58,6,15791262
14,58,2,15791993
12,58,5,15796721
16,56,1,15796769
11,59,6,15797008
9,61,2,15798022
13,57,5,15798478
13,57,6,15798674
14,56,5,15799345
10,60,1,15799765
23,54,2,15799913
14,56,6,15800047
21,54,2,15801590
19,55,2,15803085
15,55,6,15803454
12,57,6,15805050
13,56,5,15805250
21,54,1,15806252
10,59,1,15807448
23,54,4,15808644
24,53,2,15809281
22,54,4,15810030
22,54,2,15810128
20,54,4,15812006
25,53,1,15812380
11,56,2,15824395
12,55,5,15825672
11,56,6,15828509
20,50,2,15831411
