x,y,feature,timestamp
62,13,4,9294504
60,12,7,9294748
62,15,7,9295868
60,13,7,9295869
61,13,4,9296465
60,14,4,9297636
61,12,5,9297641
59,14,1,9297653
62,13,7,9297854
60,11,7,9297855
58,11,7,9297863
59,14,4,9298044
62,14,4,9298079
59,11,4,9298082
60,12,5,9298760
62,10,5,9298762
61,14,4,9298835
59,12,4,9298840
61,12,4,9299092
59,10,4,9299125
61,15,4,9299193
58,12,4,9299195
59,33,5,9299775
50,14,5,9299879
49,16,4,9300178
47,14,4,9300179
50,16,4,9300673
47,13,4,9300684
58,10,7,9301040
49,13,5,9301791
46,16,1,9301794
48,17,6,9302093
50,15,6,9302102
60,14,7,9302106
58,12,7,9302110
58,10,4,9302288
59,14,7,9302371
58,14,4,9303228
50,15,4,9303692
47,12,4,9303693
4,27,3,9303708
48,16,7,9303947
59,32,5,9303994
49,14,7,9304088
47,12,7,9304100
3,27,0,9304142
49,15,7,9304391
47,13,7,9304393
49,16,7,9304502
47,14,7,9304515
50,16,7,9304553
46,12,7,9304555
57,10,7,9304608
2,30,1,9304624
4,28,1,9304625
50,17,7,9304972
47,15,6,9304983
56,34,6,9305536
58,32,6,9305543
49,17,7,9305720
46,14,7,9305726
5,29,0,9305862
57,12,7,9305935
47,17,5,9306403
49,15,5,9306412
47,16,1,9306827
48,17,5,9306908
63,14,4,9306971
60,12,7,9307168
58,9,4,9307458
57,11,4,9307483
4,30,2,9307770
59,12,2,9308108
6,30,3,9308228
4,28,3,9308232
50,18,4,9308407
48,16,4,9308408
18,33,1,9308777
60,35,1,9308805
61,9,5,9308953
2,31,2,9309203
4,29,2,9309205
56,35,2,9309338
58,33,2,9309343
46,12,4,9309377
46,14,4,9309407
50,12,5,9309565
60,12,4,9309767
57,9,4,9309780
56,9,7,9309837
46,11,7,9310298
3,30,0,9310318
60,11,7,9311093
57,8,7,9311094
57,32,1,9311130
3,30,1,9311306
60,10,4,9311623
58,14,6,9311742
61,11,6,9311749
46,16,2,9311809
48,14,2,9311810
4,30,1,9311863
45,12,7,9312008
56,35,1,9312190
58,33,1,9312191
3,32,2,9312349
5,30,2,9312354
59,37,2,9312786
2,32,2,9312827
57,33,1,9322943
58,10,7,9323690
56,8,7,9323691
58,8,7,9324170
56,6,7,9324189
58,9,4,9324729
56,7,4,9324731
55,5,7,9325018
58,11,4,9326313
56,9,4,9326314
57,7,4,9326716
45,14,5,9326830
46,14,7,9326913
44,12,7,9326915
55,8,5,9327134
56,7,5,9327135
58,5,5,9327140
57,8,7,9327142
56,7,7,9327143
54,5,7,9327468
47,13,7,9327532
45,11,7,9327533
55,8,6,9327781
57,9,4,9328191
55,7,4,9328192
55,7,6,9328251
57,5,6,9328253
56,6,5,9328444
58,7,7,9328447
56,5,7,9328448
54,7,4,9328644
55,5,4,9328924
45,12,7,9329418
57,10,7,9329792
55,8,7,9329793
54,5,4,9329931
53,6,7,9330016
47,13,4,9330234
45,11,4,9330235
46,13,4,9330495
44,11,4,9330499
45,13,6,9330589
47,15,7,9330591
57,5,5,9330704
57,6,4,9330809
4,36,6,9331309
6,34,6,9331319
5,35,1,9331333
58,7,4,9331484
55,4,4,9331486
58,30,1,9331520
3,36,1,9331598
53,5,7,9331621
18,36,2,9331762
47,14,4,9332249
46,17,4,9332303
53,6,4,9332497
45,14,4,9332621
44,13,4,9332622
44,12,6,9333449
18,36,1,9333553
53,5,4,9333562
58,32,1,9333670
60,30,1,9333681
54,3,7,9333762
20,34,2,9333787
53,7,6,9334075
55,5,6,9334076
56,7,4,9334247
55,7,7,9334264
4,37,2,9334287
6,35,2,9334288
45,12,5,9334528
45,13,4,9334538
3,37,2,9334600
5,35,2,9334604
47,14,7,9334625
42,9,7,9334635
44,13,7,9334767
5,35,0,9334784
59,29,1,9335076
59,8,4,9335150
43,11,4,9335344
57,30,2,9335434
54,5,1,9335557
54,5,2,9335645
4,35,3,9335656
45,15,4,9335766
43,33,1,9335874
44,15,4,9335935
47,19,7,9336397
44,16,7,9336408
4,35,0,9336471
45,16,4,9336692
2,38,1,9336755
4,37,1,9336765
6,35,1,9336766
54,7,4,9336926
7,37,0,9337096
54,5,7,9337118
43,14,6,9337305
45,12,6,9337306
53,2,7,9337528
41,15,6,9337581
45,11,6,9337582
56,6,4,9337601
44,12,7,9337739
41,9,7,9337746
5,37,1,9337803
52,4,4,9337817
58,30,2,9338146
60,29,6,9338349
62,27,6,9338365
52,7,2,9338525
55,4,7,9338601
2,39,2,9338678
3,38,1,9338680
60,28,1,9338702
42,13,2,9338717
44,10,6,9338914
51,4,7,9338980
57,8,4,9339130
5,37,3,9339335
3,35,3,9339342
44,14,4,9339361
42,12,4,9339363
54,5,4,9339398
60,28,2,9339500
53,5,7,9339608
4,38,2,9339642
3,39,1,9339906
56,6,7,9339996
53,3,7,9339999
42,11,4,9340033
2,36,0,9340149
55,5,4,9340318
59,30,4,9340344
47,15,4,9340406
44,11,5,9340418
53,6,1,9340466
6,37,3,9340482
57,30,6,9340681
53,7,4,9340764
5,38,5,9340784
7,36,5,9340785
4,39,2,9340805
6,37,2,9340820
47,19,4,9340826
44,16,4,9340827
45,15,7,9340870
43,13,7,9340871
51,4,4,9340892
6,37,6,9341141
5,38,1,9341155
58,29,6,9341204
60,27,6,9341206
59,28,2,9341228
56,7,7,9341283
53,6,4,9341389
56,32,2,9341644
57,31,1,9341655
7,38,0,9341724
5,36,0,9341726
7,37,3,9341739
5,35,3,9341740
56,5,4,9341784
2,40,2,9341854
2,40,1,9341864
2,39,1,9341873
5,37,0,9341879
41,11,7,9341904
52,2,4,9341968
44,12,5,9341971
6,38,1,9342005
54,9,2,9342011
56,7,2,9342013
8,38,0,9342051
51,2,7,9342281
44,11,7,9342288
44,11,4,9342311
42,13,6,9342360
53,7,7,9342405
60,30,6,9342463
4,40,2,9342485
6,38,2,9342487
53,5,4,9342574
45,13,7,9342760
43,14,1,9342940
43,11,6,9342959
54,3,6,9343075
43,11,5,9343096
61,26,6,9343143
3,40,2,9343313
58,28,5,9343449
3,40,5,9343476
2,41,2,9343491
41,10,7,9343496
45,18,1,9343509
44,14,1,9343591
46,15,7,9343665
56,10,4,9343677
55,9,4,9343678
51,2,4,9343702
6,38,3,9343758
52,4,6,9343881
54,2,6,9343884
51,5,4,9343975
41,11,4,9344049
2,41,1,9344198
56,30,2,9344269
51,4,7,9352793
50,3,7,9352795
52,4,7,9353751
50,2,7,9353752
51,4,4,9353867
49,2,4,9353869
42,11,4,9354991
40,9,4,9354992
51,3,4,9356368
49,1,4,9356369
2,45,2,9356792
4,43,2,9356794
2,45,1,9356799
4,43,1,9356800
52,5,7,9356817
48,2,7,9357161
41,12,4,9357310
51,1,4,9358323
40,9,7,9358358
41,10,5,9358923
41,11,4,9358928
48,2,4,9358953
39,8,4,9359182
6,43,1,9359507
58,24,5,9359632
40,11,5,9359784
6,44,2,9360525
41,11,6,9360688
41,11,5,9360693
42,13,4,9360708
41,13,7,9361286
38,7,7,9361328
8,43,1,9361383
7,41,0,9361422
5,44,2,9361473
38,13,5,9361589
39,10,4,9362048
7,43,1,9362203
5,43,6,9362234
4,44,1,9362262
3,46,2,9362330
41,11,7,9362574
42,12,4,9362844
39,9,4,9362856
5,40,0,9362962
39,7,5,9363298
59,23,6,9363795
59,23,5,9363804
61,21,5,9363812
39,9,7,9364002
59,27,1,9364176
6,45,2,9364216
47,0,4,9364268
58,24,2,9364851
60,22,1,9364865
6,41,0,9365259
4,47,2,9365297
5,45,1,9365585
38,12,6,9365706
39,11,7,9365761
5,41,3,9366026
40,10,5,9366790
3,43,0,9367081
47,2,4,9367156
37,13,5,9367668
39,11,5,9367669
59,22,5,9367798
39,10,6,9367947
39,10,7,9368158
9,43,3,9368487
37,14,5,9368558
3,40,6,9368689
9,43,5,9368754
4,47,1,9369078
8,45,1,9369209
59,20,1,9369425
3,46,1,9369589
57,25,2,9369603
49,4,7,9369802
46,1,7,9369807
37,7,7,9370485
37,8,4,9370658
36,7,4,9370815
3,48,2,9371127
49,4,4,9371390
37,12,6,9371399
40,12,3,9371668
39,10,5,9371913
38,10,5,9372638
9,43,0,9372663
5,46,3,9372815
3,44,3,9372819
42,29,6,9372973
44,27,6,9372974
40,31,2,9372986
39,13,6,9373065
39,13,2,9373097
36,13,6,9373124
35,14,2,9373145
40,12,1,9373254
36,7,7,9373314
1,46,2,9373428
5,42,2,9373444
6,42,5,9373463
3,45,6,9373470
45,29,1,9373619
9,45,3,9373922
5,46,0,9373968
3,44,0,9373983
24,39,2,9374214
6,43,0,9374259
4,44,5,9374301
42,9,5,9374539
4,47,3,9374553
2,45,3,9374554
4,46,0,9374585
41,12,4,9374664
38,9,4,9374665
36,8,7,9374719
39,31,2,9374743
7,45,0,9374753
5,43,0,9374756
7,41,6,9374822
40,6,5,9374870
35,15,2,9375024
37,13,2,9375025
41,29,5,9375096
42,28,5,9375097
41,29,2,9375378
10,49,2,9384942
7,52,2,9387192
7,51,2,9387949
10,50,2,9388307
11,49,1,9388323
10,51,1,9392345
8,47,3,9393629
57,19,4,9394658
7,48,0,9396736
39,29,6,9396951
42,27,6,9397026
8,52,1,9397088
8,47,0,9397094
11,51,2,9397130
7,50,3,9397137
11,50,0,9397951
55,17,2,9398546
10,52,1,9398731
57,17,6,9399430
44,25,5,9400069
9,50,0,9400577
4,47,3,9400707
6,45,3,9400878
9,47,0,9401787
11,49,0,9401834
10,48,0,9401841
8,53,0,9401939
6,51,0,9401947
43,25,5,9402223
35,8,5,9402246
34,9,4,9402381
56,17,4,9402484
57,18,7,9402488
55,16,7,9402489
6,51,2,9402579
40,28,5,9403119
32,7,4,9403584
33,10,1,9403986
8,53,3,9404161
6,51,3,9404172
6,45,0,9404188
37,12,4,9404283
36,11,4,9404284
55,16,4,9404382
28,39,2,9404548
13,52,2,9404693
10,51,0,9405627
25,42,2,9405819
10,53,3,9405845
58,15,7,9406148
31,14,2,9406346
46,23,5,9406557
11,56,2,9414173
13,54,2,9414181
16,51,6,9415230
15,53,6,9421891
33,8,5,9423735
34,7,5,9429840
16,54,6,9430392
54,12,6,9431714
28,41,5,9432035
41,25,1,9433012
27,42,1,9434918
31,10,2,9435213
15,55,5,9435711
26,43,2,9435797
19,51,6,9436567
18,52,5,9436585
32,8,5,9436952
16,55,5,9479372
18,53,5,9479379
32,9,7,9486445
35,11,4,9488310
32,9,4,9488573
14,54,5,9490798
29,6,7,9491201
53,13,0,9491839
31,8,4,9491964
33,10,7,9492562
25,43,2,9492690
27,41,2,9492694
26,42,1,9492970
28,40,2,9493908
28,40,1,9493926
51,11,0,9495682
32,9,3,9495714
29,9,1,9497364
32,6,1,9497366
32,8,4,9497426
33,8,7,9498427
37,10,0,9498958
35,8,0,9499815
35,9,1,9530668
36,9,3,9550925
37,9,3,9579849
39,11,3,9587668
45,17,0,9812657
42,14,0,9812659
53,37,1,9998194
54,36,2,10000227
56,38,6,10017675
57,16,3,10018422
58,16,3,10018534
58,17,0,10020818
56,15,0,10020844
53,41,6,10020954
55,39,5,10020971
59,17,0,10022862
57,15,0,10022863
59,18,3,10023516
46,16,3,10025033
59,18,0,10025516
55,21,5,10025927
52,42,2,10027253
57,18,5,10027529
58,19,0,10027845
51,41,6,10027908
53,41,5,10028216
57,37,5,10028219
46,20,3,10028322
57,15,3,10028338
50,42,2,10029314
52,42,5,10029877
58,19,3,10029988
55,16,3,10030006
44,14,3,10030238
48,18,0,10030245
45,15,0,10030247
57,17,0,10030573
8,60,5,10363374
5,61,5,10363575
7,59,5,10363633
8,61,5,10364114
10,59,5,10364117
3,61,5,10364755
5,59,5,10364766
4,61,5,10364911
6,59,5,10364914
5,61,6,10365635
7,59,6,10365658
6,61,6,10365708
8,59,6,10365718
8,60,6,10365774
3,60,5,10367233
4,61,6,10367327
6,59,6,10367352
6,61,1,10367369
8,59,1,10367370
8,58,5,10367540
5,61,1,10367541
7,59,1,10367566
4,60,6,10367587
11,61,7,10367624
9,59,7,10367627
13,60,7,10368043
9,60,1,10368059
13,61,7,10368507
11,59,7,10368519
7,61,1,10368523
9,59,1,10368524
15,60,5,10368536
4,61,1,10369209
6,59,1,10369228
11,61,1,10369994
13,59,1,10370002
13,60,4,10370030
7,61,2,10370041
9,59,2,10370051
9,60,7,10370111
8,58,6,10370181
5,61,2,10370192
7,59,2,10370201
6,58,5,10370518
3,61,1,10370519
5,59,1,10370561
15,61,4,10370847
13,59,4,10370855
17,61,4,10370906
15,59,4,10370917
10,61,1,10370919
12,59,1,10370987
16,60,5,10371009
9,60,2,10371040
13,61,4,10371290
11,59,4,10371301
7,60,2,10371302
5,58,5,10371541
3,60,1,10371550
5,60,2,10371804
11,61,4,10371824
9,59,4,10371842
11,60,2,10371888
15,60,6,10372211
12,60,6,10372295
11,61,2,10372308
13,59,2,10372331
7,60,7,10372454
13,59,7,10372592
10,58,1,10372644
16,61,4,10372649
14,59,4,10372659
9,58,1,10372776
9,57,5,10372835
3,61,2,10372873
5,59,2,10372900
15,59,5,10373070
16,60,7,10373225
14,58,7,10373229
10,61,4,10373246
8,59,4,10373249
7,58,1,10373529
14,59,7,10373541
11,58,1,10373557
3,60,6,10374263
5,58,6,10374264
2,61,2,10374276
4,59,2,10374280
2,60,5,10374361
4,58,5,10374362
12,58,4,10374551
17,58,5,10374621
15,60,1,10374623
7,57,5,10374700
7,61,7,10374738
5,59,7,10374743
18,60,5,10374751
14,58,4,10374957
9,61,4,10374964
7,59,4,10374977
16,59,4,10375103
8,55,2,10386711
5,58,2,10388226
20,56,7,10390037
9,54,2,10390849
17,56,7,10391807
21,57,4,10392538
19,55,4,10392544
5,56,2,10393918
3,57,1,10395182
5,55,1,10395191
3,57,2,10395707
5,55,2,10395710
6,54,1,10395726
10,53,2,10395805
8,55,1,10397003
10,53,1,10397009
17,53,4,10397050
4,55,5,10397863
2,57,1,10397876
4,55,1,10397882
3,56,2,10398530
19,58,2,10398923
21,56,2,10398936
17,55,2,10399462
11,52,2,10400184
11,52,1,10400194
12,55,2,10400210
14,53,2,10400220
3,55,5,10400366
12,54,6,10401068
14,52,6,10401074
4,55,6,10401956
5,54,2,10401976
14,53,1,10402128
21,55,6,10402249
18,54,1,10402402
20,55,5,10402415
22,53,5,10402431
19,55,6,10402433
21,53,6,10402442
8,52,1,10402825
10,54,2,10404094
7,53,2,10404117
3,55,1,10404232
16,54,1,10404611
18,52,1,10404613
13,53,2,10404791
18,55,1,10405130
21,56,6,10405148
23,54,6,10405153
22,55,5,10405159
21,55,5,10405731
23,53,5,10405754
3,55,2,10405850
15,52,2,10406124
9,51,1,10406303
20,55,6,10406336
22,53,6,10406352
20,52,2,10406402
21,53,5,10406503
17,53,2,10406604
21,49,7,10428032
22,50,4,10429444
20,48,4,10429457
22,49,4,10432261
19,49,7,10433370
15,48,1,10433852
51,22,0,10436551
15,48,2,10436667
17,48,6,10436703
19,46,6,10436745
22,48,4,10437476
16,37,1,10588552
18,35,1,10588554
24,34,1,10593060
14,34,5,10616961
11,37,5,10620812
24,41,2,10621264
27,38,2,10621265
29,36,2,10622925
15,33,5,10624702
13,33,5,10634770
38,32,0,10703088
37,31,3,10703542
40,34,0,10705549
11,45,1,10843057
57,41,1,10969246
36,26,6,11111979
37,25,6,11118186
37,25,5,11121647
35,27,6,11121700
35,25,2,11146233
37,23,5,11147877
39,21,5,11147893
34,26,2,11149835
37,23,2,11150437
37,22,5,11152309
35,24,6,11152316
37,22,6,11152325
