x,y,feature,timestamp
28,12,1,9112730
31,13,1,9530663
32,30,0,9557600
5,30,5,9589065
29,32,0,9594330
31,34,2,9608195
31,33,3,9609045
24,33,2,9619182
26,33,1,9619198
28,33,1,9619400
33,35,2,9620183
60,20,5,9621450
32,35,2,9622907
30,34,2,9623244
25,34,1,9623461
29,35,1,9623611
27,34,1,9625651
33,36,1,9635720
32,35,1,9642572
28,38,2,9652232
26,36,2,9652245
29,37,1,9652448
10,34,1,9678996
11,35,1,9681694
27,38,2,9683120
29,38,0,9683516
25,39,0,9685575
26,41,1,9709402
11,38,2,9712057
13,40,2,9715072
26,43,3,9749545
11,45,1,9842972
34,24,5,9905671
52,16,2,10900756
14,60,5,10953005
13,59,5,10953716
13,60,5,10954428
15,61,6,10955585
18,60,6,10956479
21,61,5,10957017
18,60,5,10958064
16,61,6,10959524
14,59,6,10959533
19,60,5,10959609
12,60,1,10959876
18,59,5,10959902
16,60,7,10960532
19,59,5,10960995
18,60,1,10960997
14,61,4,10961899
17,60,6,10962007
13,58,6,10962029
12,60,2,10963236
17,59,6,10963710
16,60,2,10963780
19,60,6,10964134
13,60,6,10964261
11,60,2,10964273
21,60,5,10964275
12,60,7,10964970
7,61,7,10965484
16,60,6,10965629
17,58,5,10965784
14,59,7,10965799
11,59,6,10966486
8,61,4,10967300
17,61,4,10967501
21,59,5,10967537
10,59,7,10968075
12,60,4,10968891
14,59,4,10968938
21,58,6,10980468
19,56,5,10984711
2,60,7,10990222
6,60,1,10990637
3,60,4,10990879
4,58,7,10991379
12,56,6,10991595
21,57,6,10991909
17,55,5,10992263
5,58,4,10992534
9,56,4,10992545
20,56,5,10993776
17,55,1,10993788
8,60,6,10994205
10,59,6,10994928
8,57,6,10994938
7,56,7,10995192
3,59,4,10995453
9,55,5,10995526
6,59,1,10995650
4,57,1,10995663
2,59,7,10995665
12,54,5,10995777
6,56,7,10995782
15,55,2,10996235
9,55,7,10996436
12,54,6,10996508
4,58,6,10996536
7,57,4,10996638
21,56,6,10996702
20,57,2,10996705
18,55,1,10997786
11,56,1,10998066
18,56,2,10998325
22,57,5,10998736
5,57,4,10998751
8,55,7,10998987
11,55,5,10999513
9,55,4,11000310
7,60,1,11000331
11,58,5,11019135
9,53,4,11019138
2,55,7,11020604
5,53,7,11021588
3,55,4,11022234
9,51,7,11022544
2,55,4,11024733
10,56,6,11024987
11,51,4,11025283
8,51,5,11025838
2,54,7,11026049
8,52,4,11027191
6,52,7,11027439
9,54,1,11027751
7,52,1,11027758
4,53,4,11028132
13,51,1,11029321
5,52,6,11030052
9,54,6,11030436
7,52,6,11030469
11,56,6,11030674
10,55,5,11030741
10,51,6,11031227
8,51,2,11031243
14,51,1,11031436
9,53,7,11054702
9,50,5,11055362
9,49,5,11055852
10,52,7,11058774
13,47,7,11060315
2,48,4,11078734
3,46,7,11082665
4,45,7,11085330
19,45,6,11087401
17,45,2,11087420
10,49,4,11088419
2,47,4,11090458
3,44,4,11114950
5,42,7,11123860
20,44,2,11145734
19,43,2,11145804
19,39,5,11172141
10,38,1,11176261
3,40,7,11177987
13,37,1,11179858
13,37,2,11182384
13,39,2,11182955
11,37,2,11182980
18,40,2,11184748
16,38,2,11184759
21,37,2,11272730
4,41,0,11277684
5,41,0,11296582
4,42,3,11301688
8,38,0,11304121
6,39,3,11304123
6,41,0,11304360
7,38,3,11305501
4,45,0,11310219
5,43,0,11312142
18,37,2,11369698
16,35,2,11375035
35,27,2,11686062
54,2,1,11700464
35,26,2,11712389
25,42,2,11714407
44,9,6,11967245
24,28,4,12429242
55,4,3,13144446
45,10,0,13149633
56,5,0,13152367
58,3,0,13152372
56,4,3,13153430
23,29,7,13183064
23,30,4,13183440
25,27,7,13184381
23,28,7,13186509
22,30,7,13186999
23,31,4,13187482
26,26,7,13187507
24,28,4,13187741
22,27,7,13195091
27,24,7,13196640
20,29,4,13197538
39,25,2,13197787
17,35,5,13198700
28,23,7,13199382
29,22,7,13200374
20,28,4,13200516
19,29,4,13200569
17,32,5,13200772
18,37,6,13200901
17,36,5,13200933
18,35,7,13200936
40,24,2,13201205
17,36,4,13201228
19,32,6,13201339
27,22,2,13201605
18,38,7,13202122
30,23,4,13202180
17,34,5,13202379
18,31,4,13202444
17,38,4,13202477
17,39,6,13202733
17,35,7,13202740
18,28,7,13202937
38,24,2,13202986
18,40,5,13203104
31,23,4,13203177
17,34,4,13203521
17,36,7,13203726
16,37,4,13204078
15,39,6,13204174
19,45,5,13204392
18,44,5,13204395
17,40,5,13204533
15,36,6,13204763
16,35,6,13204780
16,39,7,13204836
16,30,7,13204854
40,23,2,13204895
39,23,2,13205064
31,22,7,13205203
15,36,5,13205216
15,36,4,13205358
23,25,5,13205375
16,40,6,13205437
16,35,5,13205619
16,33,4,13205624
25,21,1,13205975
13,34,6,13205977
16,41,6,13206038
17,44,6,13206064
14,37,6,13206252
14,36,6,13206295
15,34,7,13206299
21,24,5,13206335
32,21,4,13206355
18,46,6,13206402
33,22,2,13206485
40,22,1,13206509
29,22,4,13206554
32,22,2,13206555
16,44,6,13206571
42,23,1,13207038
16,40,4,13207198
13,34,5,13207217
15,34,4,13207223
14,36,5,13207487
16,30,4,13207586
34,21,4,13207618
13,38,6,13207649
18,48,6,13207786
17,47,6,13207788
13,36,7,13207956
15,43,6,13207994
15,31,4,13208016
14,39,7,13208079
41,22,1,13208092
42,23,2,13208210
15,45,6,13208221
14,40,4,13208338
14,32,6,13208363
15,37,4,13208379
33,21,1,13208516
12,33,6,13208535
21,23,7,13208659
14,40,6,13208861
15,42,5,13208892
33,20,7,13209096
13,36,6,13209121
13,36,4,13209133
16,30,1,13209192
15,29,1,13209194
15,43,5,13209199
13,34,7,13209249
12,35,6,13209312
23,23,5,13209371
14,41,5,13209391
22,22,7,13209414
36,21,4,13209426
13,43,6,13209487
31,21,7,13209521
17,47,5,13209604
13,40,6,13209623
22,23,4,13209631
49,42,3,13209649
42,22,1,13209752
22,24,2,13209803
24,21,4,13209818
37,21,2,13209836
24,20,2,13209852
30,20,4,13209876
39,21,2,13209910
40,20,1,13209916
20,23,5,13209962
14,41,7,13209971
34,21,7,13210029
35,20,7,13210030
40,43,1,13210121
28,20,2,13210214
15,44,7,13210352
37,21,4,13210359
38,21,2,13210361
24,22,5,13210469
22,21,7,13210620
31,20,4,13210631
32,21,2,13210638
29,20,2,13210655
33,20,4,13210726
14,37,5,13210780
14,38,7,13210781
18,47,3,13210829
12,37,6,13210994
25,20,2,13211009
12,42,6,13211212
22,23,6,13211401
14,46,6,13211909
12,44,6,13211914
22,21,4,13212011
23,22,6,13212052
33,20,1,13213185
30,20,7,13213253
50,40,5,13214024
49,43,6,13214858
30,21,6,13215477
37,20,7,13215580
30,20,2,13215769
48,47,2,13215776
44,51,2,13215853
49,40,6,13216159
14,42,5,13216386
50,36,6,13216442
14,44,5,13216493
12,42,5,13216496
43,22,1,13216717
50,45,6,13216831
48,43,6,13216833
50,44,5,13216868
48,42,5,13216869
16,44,0,13217036
31,19,2,13217187
37,20,2,13217263
44,50,1,13217298
42,48,1,13217299
14,48,6,13217403
28,19,2,13217419
28,19,1,13217432
51,43,5,13218009
48,39,6,13218394
33,20,2,13218404
13,42,0,13218479
13,29,1,13218538
29,19,5,13218654
28,20,1,13218668
16,29,2,13218708
46,45,2,13218714
48,33,5,13218979
12,36,1,13219133
38,20,2,13219261
48,42,4,13224850
47,38,5,13227371
18,47,0,13227616
16,28,0,13229074
14,33,0,13230160
39,35,2,13230209
18,41,4,13230375
43,30,4,13230957
44,28,7,13231666
21,39,5,13231844
40,31,7,13232033
14,32,3,13232637
33,36,3,13232656
43,29,4,13232901
41,30,7,13232907
42,29,7,13233076
28,32,7,13233518
45,27,5,13233605
19,46,5,13233628
37,36,7,13234171
24,48,0,13235169
31,38,3,13235203
26,37,3,13235301
28,35,3,13235305
44,25,6,13235399
23,33,3,13235756
43,24,6,13236114
37,38,5,13237095
42,42,7,13237505
36,31,7,13239119
26,30,4,13239269
39,40,5,13239784
