x,y,feature,timestamp
12,39,4,17738692
11,40,7,17738806
9,46,7,17739185
11,44,7,17739192
10,43,4,17740000
12,41,4,17740001
9,43,7,17740662
10,41,7,17742770
9,44,4,17743922
10,43,7,17744427
8,44,7,17744638
9,42,4,17745181
11,49,6,17745458
8,43,7,17746156
8,45,4,17747191
7,43,5,17749443
8,43,4,17749450
3,44,4,17776174
4,45,1,17776305
2,43,1,17776306
4,40,4,17776343
6,38,4,17776361
23,39,3,17778480
6,42,4,17779131
23,39,6,17779149
53,12,6,17779270
7,41,4,17806456
9,39,4,17806458
8,40,7,17806569
5,36,7,17807940
4,37,1,17835516
3,39,7,17837936
5,37,7,17837937
13,47,7,17839894
11,35,2,17920615
9,33,2,17959303
21,37,0,17963711
21,37,3,17967123
22,34,3,17968433
16,27,7,17968768
4,29,3,17985213
2,31,3,17986224
25,33,0,17989907
27,31,0,17989915
17,29,1,17990920
4,31,0,17992332
26,35,0,17992388
6,28,3,17994706
15,30,2,17994854
6,29,0,17994859
27,35,0,17996145
27,34,3,17997006
8,30,1,17997609
7,28,0,17998674
27,37,3,17998883
28,36,0,18000356
9,34,0,18000776
11,32,0,18000777
30,24,1,18022089
20,25,2,18025620
28,23,2,18025684
20,27,0,18029831
33,26,2,18060304
31,24,2,18060306
21,25,7,18144228
23,23,7,18146413
20,26,4,18147676
22,24,4,18147678
19,26,7,18148308
21,24,7,18148360
19,27,4,18150881
22,23,7,18151873
20,24,7,18154667
18,27,7,18155674
20,25,4,18155866
19,24,7,18165270
19,25,4,18166184
17,26,7,18170139
18,25,4,18173080
20,23,4,18173084
18,24,7,18174110
16,27,7,18175628
16,28,4,18179704
18,24,4,18181112
16,27,4,18181237
15,27,7,18182688
17,24,7,18183626
21,22,7,18184245
17,39,6,18184282
15,29,4,18184715
19,22,7,18185329
15,26,7,18187303
16,24,7,18197418
15,26,4,18201821
14,26,7,18203754
15,25,4,18207120
13,27,4,18207824
17,24,4,18208224
13,26,7,18210668
15,24,7,18210671
12,29,4,18213186
12,28,4,18213941
37,28,6,18216431
35,26,6,18216433
13,25,7,18216581
15,23,7,18218611
23,24,7,18236671
10,29,4,18242225
11,26,7,18248128
10,39,5,18248688
7,35,6,18249341
18,24,0,18313242
10,30,3,18342539
12,31,0,18371506
14,30,4,18557142
16,28,4,18557184
13,30,4,18585187
12,30,7,18585193
14,28,7,18585202
11,30,7,18606771
13,28,7,18606781
11,31,4,18610354
13,29,4,18610390
10,31,7,18614839
13,30,3,18712857
14,29,3,18714369
16,27,3,18714381
11,35,0,18717794
10,36,0,18718056
13,33,0,18718061
19,29,4,19272209
17,30,7,19274370
19,28,7,19274409
17,31,4,19281234
17,30,4,19303037
19,28,4,19303043
18,28,7,19303297
16,30,7,19303738
15,32,0,19391119
17,30,0,19391130
18,30,7,19530394
20,28,7,19530407
21,32,3,19992956
30,30,0,19994382
27,33,0,19999791
29,31,0,19999795
25,30,7,20185995
26,30,4,20187618
24,30,7,20205174
26,28,7,20205176
23,31,7,20211159
25,30,4,20216973
24,31,4,20217390
24,30,0,20270808
26,28,0,20270823
23,31,0,20493878
25,29,0,20493905
22,31,3,20494702
61,4,0,20802672
61,5,0,20806503
60,5,3,20806643
61,6,0,20813112
62,4,0,20813180
25,29,7,20829984
40,28,2,20830619
24,31,4,20830815
26,29,4,20830817
27,28,4,20832221
28,27,4,20833723
23,32,4,20835211
25,28,7,20836638
38,26,2,20836758
26,28,4,20837538
23,31,4,20838745
24,29,4,20839704
24,43,6,20839875
23,42,6,20840026
21,40,6,20840030
23,30,7,20840144
22,34,5,20841588
22,33,4,20841597
21,33,7,20842455
29,26,4,20842577
21,34,7,20842965
23,32,7,20842971
24,28,7,20843384
22,40,6,20843520
30,24,7,20843694
22,30,4,20844041
24,28,4,20844048
23,28,4,20850327
21,29,7,20850402
22,27,7,20851257
20,30,7,20852147
21,28,7,20852899
20,31,4,20852986
22,27,4,20853083
19,31,7,20853317
21,27,7,20853866
23,25,7,20854202
24,25,7,20854713
19,32,4,20855004
21,29,4,20855024
19,30,7,20855038
18,37,5,20855135
19,29,7,20855210
18,30,7,20855269
20,28,4,20855604
22,26,4,20855605
19,28,7,20855629
21,26,7,20855631
28,23,4,20855672
18,29,7,20855788
17,33,7,20856004
25,23,7,20856133
17,37,6,20856141
18,31,4,20856171
18,38,5,20856271
24,24,4,20856335
18,34,4,20856391
17,32,7,20856453
27,22,7,20856960
16,33,7,20856981
17,36,5,20857029
20,26,7,20857130
15,34,5,20857263
26,22,7,20857288
21,26,4,20857502
19,27,7,20857647
19,28,4,20857705
23,24,4,20857786
18,39,6,20857813
25,23,4,20857853
