x,y,feature,timestamp
25,1,0,12000875
12,33,7,12000970
22,12,4,12004156
23,14,7,12006120
18,12,4,12006386
20,13,4,12007393
25,15,7,12009021
22,14,4,12009516
19,12,7,12009718
1,26,0,12010839
10,56,3,12010854
20,35,0,12011259
6,62,7,12011308
21,13,7,12011563
19,10,4,12012071
23,14,4,12012945
4,39,7,12013437
10,56,4,12013666
10,55,7,12013668
19,12,4,12014235
25,15,4,12015467
36,5,3,12016184
8,60,4,12016271
26,7,0,12016432
21,13,4,12016559
26,14,0,12016778
18,11,7,12016844
3,41,4,12016981
4,52,4,12017072
26,15,3,12018286
26,15,0,12018287
4,62,3,12018333
9,55,7,12018494
7,54,7,12018511
20,10,7,12018518
7,54,4,12018953
6,53,7,12018954
31,1,0,12019220
29,2,0,12019326
2,40,4,12019356
35,5,4,12020007
24,14,7,12020164
22,11,3,12020205
6,62,4,12020478
20,12,7,12021633
45,2,0,12021862
1,53,7,12022102
47,1,0,12022463
35,4,7,12022650
11,56,0,12022685
13,33,0,12023485
3,51,7,12023669
9,55,4,12024179
5,28,0,12024687
22,36,4,12024710
28,3,0,12024894
3,39,3,12025083
3,40,0,12025085
7,59,7,12025104
8,30,0,12026181
20,10,4,12026307
20,12,4,12026365
4,39,4,12026374
4,39,0,12026623
2,23,3,12027255
2,26,3,12027351
5,25,7,12027362
1,50,3,12027825
23,13,0,12028137
3,51,4,12028617
21,35,7,12028978
10,31,4,12028985
25,13,4,12029010
4,38,3,12029024
15,59,0,12029213
16,32,4,12029433
5,25,4,12029495
22,13,4,12030162
2,61,7,12030803
12,55,0,12031065
30,1,0,12031168
7,29,4,12031623
20,18,7,12031648
1,40,7,12032390
21,10,7,12039696
18,10,3,12044181
24,12,7,12048816
1,37,3,12049149
21,12,7,12049680
12,32,4,12050597
21,10,4,12051201
19,9,7,12051755
7,59,4,12052357
24,12,4,12052517
27,14,7,12052691
32,1,0,12053095
5,61,7,12053430
23,13,3,12053810
25,14,7,12054053
27,14,4,12054943
26,13,7,12055387
23,11,7,12055397
20,9,7,12055458
8,58,4,12055752
2,62,3,12056451
2,50,7,12056453
21,12,4,12056569
9,56,7,12057075
8,56,7,12059336
1,57,7,12061409
20,11,7,12062604
10,55,4,12062832
9,54,7,12062834
1,57,4,12062874
28,3,3,12062962
9,30,7,12063354
9,30,4,12063357
23,13,4,12071810
23,14,0,12072018
36,5,4,12075732
6,59,4,12077673
47,1,3,12077678
22,12,7,12078475
26,13,4,12078506
27,15,3,12079423
14,30,0,12079722
24,13,0,12080285
23,13,0,12080970
9,56,4,12081239
20,11,4,12081534
19,10,7,12082331
10,53,4,12082500
2,53,0,12082895
2,50,4,12083918
1,55,7,12083971
6,58,7,12084072
27,15,4,12084581
35,4,7,12084834
7,57,7,12086029
